,Unnamed: 0,time,time_2,year,period,month,day,hour,z_bases,z_tops,tropopause_base,tropopause_top,tropopause_base_bool,tropopause_top_bool,thickness,cod,lidar_ratio,class_,subvisual,thin,opaque,fake_top1,cond_s_bg,cirrus
71702,71702,2017-05-02 04:15:00,736817.1788284464,2017,Trans,5,2,4,4707.5,4887.5,-12046.646,-11866.646,False,False,180.0,0.0051001215110617,25.0,subvisual,True,False,False,False,True,False
71703,71703,2017-05-02 04:15:00,736817.1788284464,2017,Trans,5,2,4,13167.5,14832.5,-3586.6460000000006,-1921.6460000000009,False,False,1665.0,0.0471761239773214,25.0,thin,False,False,False,False,True,True
71704,71704,2017-05-02 04:15:00,736817.1788284464,2017,Trans,5,2,4,15357.5,15987.5,-1396.6460000000006,-766.6460000000006,False,False,630.0,0.0178504252887162,25.0,subvisual,True,False,False,False,True,True
71724,71724,2017-05-02 05:20:00,736817.2238483797,2017,Trans,5,2,5,6222.5,6905.0,-10531.646,-9849.146,False,False,682.5,0.0463859342894848,21.65848484848485,thin,False,False,False,False,True,False
71725,71725,2017-05-02 05:20:00,736817.2238483797,2017,Trans,5,2,5,13085.0,15942.5,-3669.1460000000006,-811.6460000000006,False,False,2857.5,0.194209241365865,21.65848484848485,thin,False,False,False,False,True,True
71726,71726,2017-05-02 05:25:00,736817.2273784722,2017,Trans,5,2,5,6620.0,6897.5,-10134.146,-9856.646,False,False,277.5,0.037507093447434,25.0,thin,False,False,False,False,True,False
71727,71727,2017-05-02 05:25:00,736817.2273784722,2017,Trans,5,2,5,12995.0,15702.5,-3759.1460000000006,-1051.6460000000006,False,False,2707.5,0.3659475874195591,25.0,opaque,False,False,False,False,True,True
71728,71728,2017-05-02 05:30:00,736817.2309074075,2017,Trans,5,2,5,6522.5,6867.5,-10231.646,-9886.646,False,False,345.0,0.0629550610228751,32.93484848484848,thin,False,False,False,False,True,False
71729,71729,2017-05-02 05:30:00,736817.2309074075,2017,Trans,5,2,5,12710.0,15702.5,-4044.1460000000006,-1051.6460000000006,False,False,2992.5,0.5460667249592867,32.93484848484848,opaque,False,False,False,False,True,True
71730,71730,2017-05-02 05:35:00,736817.2344380787,2017,Trans,5,2,5,5210.0,5300.0,-11544.146,-11454.146,False,False,90.0,0.0222736686907148,23.00333333333333,subvisual,True,False,False,False,True,False
71731,71731,2017-05-02 05:35:00,736817.2344380787,2017,Trans,5,2,5,6612.5,6867.5,-10141.646,-9886.646,False,False,255.0,0.0631087279570253,23.00333333333333,thin,False,False,False,False,True,False
71732,71732,2017-05-02 05:35:00,736817.2344380787,2017,Trans,5,2,5,12455.0,14067.5,-4299.146000000001,-2686.6460000000006,False,False,1612.5,0.3990698973753072,23.00333333333333,opaque,False,False,False,False,True,True
71733,71733,2017-05-02 05:35:00,736817.2344380787,2017,Trans,5,2,5,14705.0,15702.5,-2049.1460000000006,-1051.6460000000006,False,False,997.5,0.2468664946554226,23.00333333333333,thin,False,False,False,False,True,True
71902,71902,2017-05-04 01:25:00,736819.0608495371,2017,Trans,5,4,1,6470.0,6762.5,-10284.146,-9991.646,False,False,292.5,0.0027379969396092,25.0,subvisual,True,False,False,False,True,False
71903,71903,2017-05-04 01:25:00,736819.0608495371,2017,Trans,5,4,1,16842.5,16985.0,88.35399999999936,230.85399999999936,True,True,142.5,0.0013338959449378,25.0,subvisual,True,False,False,False,True,True
71905,71905,2017-05-04 01:35:00,736819.0677237655,2017,Trans,5,4,1,16842.5,17030.0,88.35399999999936,275.85399999999936,True,True,187.5,0.0038052046089715,25.0,subvisual,True,False,False,False,True,True
71906,71906,2017-05-04 01:40:00,736819.0708977141,2017,Trans,5,4,1,16647.5,16955.0,-106.64600000000064,200.85399999999936,False,True,307.5,0.003973214606967,25.0,subvisual,True,False,False,False,True,True
71907,71907,2017-05-04 01:45:00,736819.0747337963,2017,Trans,5,4,1,12252.5,12897.5,-4501.646000000001,-3856.6460000000006,False,False,645.0,0.041346150461886,25.0,thin,False,False,False,False,True,True
71908,71908,2017-05-04 01:45:00,736819.0747337963,2017,Trans,5,4,1,16827.5,16887.5,73.35399999999936,133.35399999999936,True,True,60.0,0.0038461535313382,25.0,subvisual,True,False,False,False,True,True
71909,71909,2017-05-04 01:50:00,736819.0780272633,2017,Trans,5,4,1,11982.5,13362.5,-4771.646000000001,-3391.6460000000006,False,False,1380.0,0.1618147504932261,26.44818181818182,thin,False,False,False,False,True,True
71910,71910,2017-05-04 01:55:00,736819.0816539351,2017,Trans,5,4,1,12117.5,13317.5,-4636.646000000001,-3436.6460000000006,False,False,1200.0,0.0678545399840194,37.25467440361057,thin,False,False,False,False,True,True
71911,71911,2017-05-04 02:00:00,736819.0851811343,2017,Trans,5,4,2,12057.5,13205.0,-4696.646000000001,-3549.1460000000006,False,False,1147.5,0.3261650098026251,28.25545454545455,opaque,False,False,False,False,True,True
71914,71914,2017-05-04 02:15:00,736819.0954050926,2017,Trans,5,4,2,10715.0,13115.0,-6039.146000000001,-3639.1460000000006,False,False,2400.0,1.648055938395829,31.24000000000001,opaque,False,False,False,False,True,True
71915,71915,2017-05-04 02:20:00,736819.0989328703,2017,Trans,5,4,2,10445.0,13085.0,-6309.146000000001,-3669.1460000000006,False,False,2640.0,1.531275893806173,31.00666666666667,opaque,False,False,False,False,True,True
71916,71916,2017-05-04 02:25:00,736819.1024606482,2017,Trans,5,4,2,10947.5,13040.0,-5806.646000000001,-3714.1460000000006,False,False,2092.5,1.103322662168284,29.3139393939394,opaque,False,False,False,False,True,True
71917,71917,2017-05-04 02:30:00,736819.1058550347,2017,Trans,5,4,2,10737.5,12860.0,-6016.646000000001,-3894.1460000000006,False,False,2122.5,0.9047889186386592,30.89,opaque,False,False,False,False,True,True
71918,71918,2017-05-04 02:35:00,736819.1095138888,2017,Trans,5,4,2,11112.5,12785.0,-5641.646000000001,-3969.1460000000006,False,False,1672.5,0.2243267135744024,24.45,thin,False,False,False,False,True,True
71919,71919,2017-05-04 02:35:00,736819.1095138888,2017,Trans,5,4,2,16295.0,16400.0,-459.14600000000064,-354.14600000000064,False,False,105.0,0.0140832914351642,24.45,subvisual,True,False,False,False,True,True
71920,71920,2017-05-04 02:40:00,736819.1128613683,2017,Trans,5,4,2,2795.0,2892.5,-13959.146,-13861.646,False,False,97.5,0.0169555086287917,37.99051117232936,subvisual,True,False,False,False,True,False
71921,71921,2017-05-04 02:40:00,736819.1128613683,2017,Trans,5,4,2,11277.5,12792.5,-5476.646000000001,-3961.6460000000006,False,False,1515.0,0.2634625186935338,37.99051117232936,thin,False,False,False,False,True,True
71922,71922,2017-05-04 02:40:00,736819.1128613683,2017,Trans,5,4,2,16340.0,16475.0,-414.14600000000064,-279.14600000000064,False,False,135.0,0.023476858101404,37.99051117232936,subvisual,True,False,False,False,True,True
72028,72028,2017-05-08 18:00:00,736823.7517573303,2017,Trans,5,8,18,8300.0,10242.5,-8454.146,-6511.646000000001,False,False,1942.5,0.0776923541866895,25.0,thin,False,False,False,False,True,False
72029,72029,2017-05-08 18:00:00,736823.7517573303,2017,Trans,5,8,18,11960.0,15320.0,-4794.146000000001,-1434.1460000000006,False,False,3360.0,0.1343867748094089,25.0,thin,False,False,False,False,True,True
72030,72030,2017-05-08 18:05:00,736823.7551093749,2017,Trans,5,8,18,8322.5,10467.5,-8431.646,-6286.646000000001,False,False,2145.0,0.4136208036120068,45.59979964938642,opaque,False,False,False,False,True,False
72031,72031,2017-05-08 18:05:00,736823.7551093749,2017,Trans,5,8,18,12072.5,12837.5,-4681.646000000001,-3916.6460000000006,False,False,765.0,0.1475151117777087,45.59979964938642,thin,False,False,False,False,True,True
72032,72032,2017-05-08 18:10:00,736823.7586342592,2017,Trans,5,8,18,8307.5,10850.0,-8446.646,-5904.146000000001,False,False,2542.5,0.9200123989736108,38.74144958355485,opaque,False,False,False,False,True,True
72033,72033,2017-05-08 18:10:00,736823.7586342592,2017,Trans,5,8,18,11352.5,11585.0,-5401.646000000001,-5169.146000000001,False,False,232.5,0.0841309273397697,38.74144958355485,thin,False,False,False,False,True,True
72034,72034,2017-05-08 18:10:00,736823.7586342592,2017,Trans,5,8,18,14345.0,15252.5,-2409.1460000000006,-1501.6460000000006,False,False,907.5,0.3283820067132947,38.74144958355485,opaque,False,False,False,False,True,True
72035,72035,2017-05-08 18:15:00,736823.7621450619,2017,Trans,5,8,18,8457.5,10887.5,-8296.646,-5866.646000000001,False,False,2430.0,0.9808639806437064,25.0,opaque,False,False,False,False,True,True
72036,72036,2017-05-08 18:15:00,736823.7621450619,2017,Trans,5,8,18,11435.0,11810.0,-5319.146000000001,-4944.146000000001,False,False,375.0,0.1513678982474855,25.0,thin,False,False,False,False,True,True
72037,72037,2017-05-08 18:15:00,736823.7621450619,2017,Trans,5,8,18,14255.0,15162.5,-2499.1460000000006,-1591.6460000000006,False,False,907.5,0.366310313758915,25.0,opaque,False,False,False,False,True,True
72046,72046,2017-05-08 19:00:00,736823.7935439816,2017,Trans,5,8,19,8345.0,11930.0,-8409.146,-4824.146000000001,False,False,3585.0,2.6182687762664765,25.0,opaque,False,False,False,False,True,True
72047,72047,2017-05-08 19:00:00,736823.7935439816,2017,Trans,5,8,19,13242.5,13512.5,-3511.6460000000006,-3241.6460000000006,False,False,270.0,0.1971917906811572,25.0,thin,False,False,False,False,True,True
72064,72064,2017-05-08 20:20:00,736823.8489641205,2017,Trans,5,8,20,7580.0,10925.0,-9174.146,-5829.146000000001,False,False,3345.0,0.5614839223892942,25.0,opaque,False,False,False,False,True,True
72065,72065,2017-05-08 20:20:00,736823.8489641205,2017,Trans,5,8,20,12942.5,14397.5,-3811.6460000000006,-2356.6460000000006,False,False,1455.0,0.2442329169137288,25.0,thin,False,False,False,False,True,True
72066,72066,2017-05-08 20:25:00,736823.852223669,2017,Trans,5,8,20,8960.0,9650.0,-7794.146000000001,-7104.146000000001,False,False,690.0,0.1088238444133263,25.0,thin,False,False,False,False,True,False
72067,72067,2017-05-08 20:25:00,736823.852223669,2017,Trans,5,8,20,10317.5,11037.5,-6436.646000000001,-5716.646000000001,False,False,720.0,0.1135553159095579,25.0,thin,False,False,False,False,True,True
72068,72068,2017-05-08 20:25:00,736823.852223669,2017,Trans,5,8,20,13160.0,14367.5,-3594.1460000000006,-2386.6460000000006,False,False,1207.5,0.1904417277233211,25.0,thin,False,False,False,False,True,True
72069,72069,2017-05-08 20:30:00,736823.8562774884,2017,Trans,5,8,20,9185.0,9710.0,-7569.146000000001,-7044.146000000001,False,False,525.0,0.0462028718479699,25.0,thin,False,False,False,False,True,False
72070,72070,2017-05-08 20:30:00,736823.8562774884,2017,Trans,5,8,20,10250.0,10662.5,-6504.146000000001,-6091.646000000001,False,False,412.5,0.0363022564519764,25.0,thin,False,False,False,False,True,True
72071,72071,2017-05-08 20:30:00,736823.8562774884,2017,Trans,5,8,20,13085.0,14412.5,-3669.1460000000006,-2341.6460000000006,False,False,1327.5,0.1168272616727241,25.0,thin,False,False,False,False,True,True
72072,72072,2017-05-08 20:35:00,736823.8593608539,2017,Trans,5,8,20,10280.0,10610.0,-6474.146000000001,-6144.146000000001,False,False,330.0,0.0242655749154267,25.0,subvisual,True,False,False,False,True,True
72073,72073,2017-05-08 20:35:00,736823.8593608539,2017,Trans,5,8,20,13040.0,14465.0,-3714.1460000000006,-2289.1460000000006,False,False,1425.0,0.1047831644075244,25.0,thin,False,False,False,False,True,True
72074,72074,2017-05-08 20:40:00,736823.8624435763,2017,Trans,5,8,20,10002.5,10362.5,-6751.646000000001,-6391.646000000001,False,False,360.0,0.0187931434703522,25.0,subvisual,True,False,False,False,True,False
72075,72075,2017-05-08 20:40:00,736823.8624435763,2017,Trans,5,8,20,13257.5,14517.5,-3496.6460000000006,-2236.6460000000006,False,False,1260.0,0.0657760021462327,25.0,thin,False,False,False,False,True,True
72076,72076,2017-05-08 20:45:00,736823.8664532697,2017,Trans,5,8,20,10182.5,10362.5,-6571.646000000001,-6391.646000000001,False,False,180.0,0.0121087069827359,25.0,subvisual,True,False,False,False,True,False
72077,72077,2017-05-08 20:45:00,736823.8664532697,2017,Trans,5,8,20,13310.0,14450.0,-3444.1460000000006,-2304.1460000000006,False,False,1140.0,0.0766884775573274,25.0,thin,False,False,False,False,True,True
72078,72078,2017-05-08 20:50:00,736823.869696502,2017,Trans,5,8,20,8345.0,10475.0,-8409.146,-6279.146000000001,False,False,2130.0,0.287546602643996,25.0,thin,False,False,False,False,True,False
72079,72079,2017-05-08 20:50:00,736823.869696502,2017,Trans,5,8,20,13257.5,14457.5,-3496.6460000000006,-2296.6460000000006,False,False,1200.0,0.1619980859966175,25.0,thin,False,False,False,False,True,True
72115,72115,2017-05-08 23:35:00,736823.9842901235,2017,Trans,5,8,23,9027.5,9837.5,-7726.646000000001,-6916.646000000001,False,False,810.0,0.0630459662700488,18.485151515151514,thin,False,False,False,False,True,False
72116,72116,2017-05-08 23:35:00,736823.9842901235,2017,Trans,5,8,23,12132.5,13137.5,-4621.646000000001,-3616.6460000000006,False,False,1005.0,0.0782236988906161,18.485151515151514,thin,False,False,False,False,True,True
72117,72117,2017-05-08 23:35:00,736823.9842901235,2017,Trans,5,8,23,13722.5,14877.5,-3031.6460000000006,-1876.6460000000009,False,False,1155.0,0.089898877829514,18.485151515151514,thin,False,False,False,False,True,True
72118,72118,2017-05-08 23:40:00,736823.9878549383,2017,Trans,5,8,23,7430.0,8075.0,-9324.146,-8679.146,False,False,645.0,0.0543071089719712,15.956666666666669,thin,False,False,False,False,True,False
72119,72119,2017-05-08 23:40:00,736823.9878549383,2017,Trans,5,8,23,9215.0,9717.5,-7539.146000000001,-7036.646000000001,False,False,502.5,0.0423090267572334,15.956666666666669,thin,False,False,False,False,True,False
72120,72120,2017-05-08 23:40:00,736823.9878549383,2017,Trans,5,8,23,11937.5,13085.0,-4816.646000000001,-3669.1460000000006,False,False,1147.5,0.0966161357292046,15.956666666666669,thin,False,False,False,False,True,True
72121,72121,2017-05-08 23:40:00,736823.9878549383,2017,Trans,5,8,23,13722.5,14780.0,-3031.6460000000006,-1974.1460000000009,False,False,1057.5,0.0890383995935807,15.956666666666669,thin,False,False,False,False,True,True
72122,72122,2017-05-08 23:45:00,736823.9913998843,2017,Trans,5,8,23,7197.5,7925.0,-9556.646,-8829.146,False,False,727.5,0.0258762833967501,11.31724019859613,subvisual,True,False,False,False,True,False
72123,72123,2017-05-08 23:45:00,736823.9913998843,2017,Trans,5,8,23,9050.0,9425.0,-7704.146000000001,-7329.146000000001,False,False,375.0,0.0133382904106959,11.31724019859613,subvisual,True,False,False,False,True,False
72124,72124,2017-05-08 23:45:00,736823.9913998843,2017,Trans,5,8,23,11832.5,12770.0,-4921.646000000001,-3984.1460000000006,False,False,937.5,0.0333457260267399,11.31724019859613,thin,False,False,False,False,True,True
72125,72125,2017-05-08 23:45:00,736823.9913998843,2017,Trans,5,8,23,13775.0,14742.5,-2979.1460000000006,-2011.6460000000009,False,False,967.5,0.0344127892595955,11.31724019859613,thin,False,False,False,False,True,True
72126,72126,2017-05-08 23:50:00,736823.9949247686,2017,Trans,5,8,23,7107.5,8585.0,-9646.646,-8169.146000000001,False,False,1477.5,0.067024434549701,25.0,thin,False,False,False,False,True,False
72127,72127,2017-05-08 23:50:00,736823.9949247686,2017,Trans,5,8,23,11712.5,12342.5,-5041.646000000001,-4411.646000000001,False,False,630.0,0.0285789467115476,25.0,subvisual,True,False,False,False,True,True
72128,72128,2017-05-08 23:50:00,736823.9949247686,2017,Trans,5,8,23,13805.0,14712.5,-2949.1460000000006,-2041.6460000000009,False,False,907.5,0.0411672922868722,25.0,thin,False,False,False,False,True,True
72129,72129,2017-05-08 23:55:00,736823.9982728909,2017,Trans,5,8,23,7077.5,8037.5,-9676.646,-8716.646,False,False,960.0,0.0347708010253155,25.0,thin,False,False,False,False,True,False
72130,72130,2017-05-08 23:55:00,736823.9982728909,2017,Trans,5,8,23,11682.5,12365.0,-5071.646000000001,-4389.146000000001,False,False,682.5,0.0247198663539352,25.0,subvisual,True,False,False,False,True,True
72131,72131,2017-05-08 23:55:00,736823.9982728909,2017,Trans,5,8,23,13835.0,14750.0,-2919.1460000000006,-2004.1460000000009,False,False,915.0,0.0331409197272538,25.0,thin,False,False,False,False,True,True
72137,72137,2017-05-09 00:10:00,736824.0086811343,2017,Trans,5,9,0,7175.0,8187.5,-9579.146,-8566.646,False,False,1012.5,0.0464855379845963,25.0,thin,False,False,False,False,True,False
72138,72138,2017-05-09 00:10:00,736824.0086811343,2017,Trans,5,9,0,11510.0,12567.5,-5244.146000000001,-4186.646000000001,False,False,1057.5,0.0485515618950228,25.0,thin,False,False,False,False,True,True
72139,72139,2017-05-09 00:10:00,736824.0086811343,2017,Trans,5,9,0,14405.0,14622.5,-2349.1460000000006,-2131.6460000000006,False,False,217.5,0.009985782233728,25.0,subvisual,True,False,False,False,True,True
72140,72140,2017-05-09 00:15:00,736824.0122100695,2017,Trans,5,9,0,7535.0,8225.0,-9219.146,-8529.146,False,False,690.0,0.0288252516053999,14.174358974358974,subvisual,True,False,False,False,True,False
72141,72141,2017-05-09 00:15:00,736824.0122100695,2017,Trans,5,9,0,11562.5,12492.5,-5191.646000000001,-4261.646000000001,False,False,930.0,0.0388514260768434,14.174358974358974,thin,False,False,False,False,True,True
72142,72142,2017-05-09 00:15:00,736824.0122100695,2017,Trans,5,9,0,14502.5,14735.0,-2251.6460000000006,-2019.1460000000009,False,False,232.5,0.0097128565192108,14.174358974358974,subvisual,True,False,False,False,True,True
72143,72143,2017-05-09 00:20:00,736824.0159111368,2017,Trans,5,9,0,7535.0,8022.5,-9219.146,-8731.646,False,False,487.5,0.0227870806653024,12.303378613723442,subvisual,True,False,False,False,True,False
72144,72144,2017-05-09 00:20:00,736824.0159111368,2017,Trans,5,9,0,11607.5,12380.0,-5146.646000000001,-4374.146000000001,False,False,772.5,0.03610875859271,12.303378613723442,thin,False,False,False,False,True,True
72145,72145,2017-05-09 00:20:00,736824.0159111368,2017,Trans,5,9,0,14427.5,14637.5,-2326.6460000000006,-2116.6460000000006,False,False,210.0,0.0098159732096687,12.303378613723442,subvisual,True,False,False,False,True,True
72146,72146,2017-05-09 00:20:00,736824.0159111368,2017,Trans,5,9,0,16362.5,16925.0,-391.64600000000064,170.85399999999936,False,True,562.5,0.0262927853830412,12.303378613723442,subvisual,True,False,False,False,True,True
72147,72147,2017-05-09 00:25:00,736824.019085648,2017,Trans,5,9,0,7955.0,8090.0,-8799.146,-8664.146,False,False,135.0,0.011449448719396,15.456876456876458,subvisual,True,False,False,False,True,False
72148,72148,2017-05-09 00:25:00,736824.019085648,2017,Trans,5,9,0,11577.5,12350.0,-5176.646000000001,-4404.146000000001,False,False,772.5,0.065516289894322,15.456876456876458,thin,False,False,False,False,True,True
72149,72149,2017-05-09 00:25:00,736824.019085648,2017,Trans,5,9,0,14615.0,14750.0,-2139.1460000000006,-2004.1460000000009,False,False,135.0,0.011449448719396,15.456876456876458,subvisual,True,False,False,False,True,True
72150,72150,2017-05-09 00:25:00,736824.019085648,2017,Trans,5,9,0,16662.5,16767.5,-91.64600000000064,13.35399999999936,False,True,105.0,0.0089051267817525,15.456876456876458,subvisual,True,False,False,False,True,True
72151,72151,2017-05-09 00:30:00,736824.0225115742,2017,Trans,5,9,0,7970.0,8105.0,-8784.146,-8649.146,False,False,135.0,0.0094891715052181,16.501903456677326,subvisual,True,False,False,False,True,False
72152,72152,2017-05-09 00:30:00,736824.0225115742,2017,Trans,5,9,0,11660.0,12380.0,-5094.146000000001,-4374.146000000001,False,False,720.0,0.0506089146944968,16.501903456677326,thin,False,False,False,False,True,True
72153,72153,2017-05-09 00:35:00,736824.0258236884,2017,Trans,5,9,0,7977.5,8075.0,-8776.646,-8679.146,False,False,97.5,0.0083655253997707,25.0,subvisual,True,False,False,False,True,False
72154,72154,2017-05-09 00:35:00,736824.0258236884,2017,Trans,5,9,0,11577.5,12350.0,-5176.646000000001,-4404.146000000001,False,False,772.5,0.0662807012443375,25.0,thin,False,False,False,False,True,True
72155,72155,2017-05-09 00:40:00,736824.029360119,2017,Trans,5,9,0,11577.5,12312.5,-5176.646000000001,-4441.646000000001,False,False,735.0,0.0728217676665697,25.0,thin,False,False,False,False,True,True
72156,72156,2017-05-09 00:45:00,736824.0330133102,2017,Trans,5,9,0,11337.5,12575.0,-5416.646000000001,-4179.146000000001,False,False,1237.5,0.085571407521476,25.15,thin,False,False,False,False,True,True
72157,72157,2017-05-09 00:50:00,736824.0366390175,2017,Trans,5,9,0,11337.5,12582.5,-5416.646000000001,-4171.646000000001,False,False,1245.0,0.0756766720593407,25.0,thin,False,False,False,False,True,True
72158,72158,2017-05-09 00:50:00,736824.0366390175,2017,Trans,5,9,0,16572.5,16805.0,-181.64600000000064,50.85399999999936,False,True,232.5,0.0141323905652985,25.0,subvisual,True,False,False,False,True,True
72159,72159,2017-05-09 00:55:00,736824.0400682872,2017,Trans,5,9,0,11255.0,12567.5,-5499.146000000001,-4186.646000000001,False,False,1312.5,0.0558707825203273,15.228001944579486,thin,False,False,False,False,True,True
72160,72160,2017-05-09 00:55:00,736824.0400682872,2017,Trans,5,9,0,16557.5,16865.0,-196.64600000000064,110.85399999999936,False,True,307.5,0.0130897261904767,15.228001944579486,subvisual,True,False,False,False,True,True
72161,72161,2017-05-09 01:00:00,736824.0431809415,2017,Trans,5,9,1,11240.0,12500.0,-5514.146000000001,-4254.146000000001,False,False,1260.0,0.0957144565540005,37.36664353458247,thin,False,False,False,False,True,True
72162,72162,2017-05-09 01:00:00,736824.0431809415,2017,Trans,5,9,1,16542.5,16827.5,-211.64600000000064,73.35399999999936,False,True,285.0,0.021649698506262,37.36664353458247,subvisual,True,False,False,False,True,True
72163,72163,2017-05-09 01:05:00,736824.0466679527,2017,Trans,5,9,1,16535.0,16760.0,-219.14600000000064,5.85399999999936,False,True,225.0,0.003862649782734,25.0,subvisual,True,False,False,False,True,True
72164,72164,2017-05-09 01:10:00,736824.0502945603,2017,Trans,5,9,1,16295.0,16737.5,-459.14600000000064,-16.64600000000064,False,False,442.5,0.0063378411908303,25.0,subvisual,True,False,False,False,True,True
72165,72165,2017-05-09 01:15:00,736824.0536458334,2017,Trans,5,9,1,14757.5,14930.0,-1996.6460000000009,-1824.1460000000009,False,False,172.5,0.0041300418906656,25.0,subvisual,True,False,False,False,True,True
72166,72166,2017-05-09 01:15:00,736824.0536458334,2017,Trans,5,9,1,16295.0,16700.0,-459.14600000000064,-54.14600000000064,False,False,405.0,0.0096966200911281,25.0,subvisual,True,False,False,False,True,True
72167,72167,2017-05-09 01:20:00,736824.057349537,2017,Trans,5,9,1,11915.0,13085.0,-4839.146000000001,-3669.1460000000006,False,False,1170.0,0.0727540278767245,19.183030303030304,thin,False,False,False,False,True,True
72168,72168,2017-05-09 01:20:00,736824.057349537,2017,Trans,5,9,1,14652.5,14900.0,-2101.6460000000006,-1854.1460000000009,False,False,247.5,0.0153902751277686,19.183030303030304,subvisual,True,False,False,False,True,True
72169,72169,2017-05-09 01:20:00,736824.057349537,2017,Trans,5,9,1,16415.0,16842.5,-339.14600000000064,88.35399999999936,False,True,427.5,0.0265832024934185,19.183030303030304,subvisual,True,False,False,False,True,True
72170,72170,2017-05-09 01:25:00,736824.0611378761,2017,Trans,5,9,1,12260.0,13010.0,-4494.146000000001,-3744.1460000000006,False,False,750.0,0.0425177159405822,25.0,thin,False,False,False,False,True,True
72171,72171,2017-05-09 01:25:00,736824.0611378761,2017,Trans,5,9,1,14675.0,14915.0,-2079.1460000000006,-1839.1460000000009,False,False,240.0,0.0136056691009863,25.0,subvisual,True,False,False,False,True,True
72172,72172,2017-05-09 01:25:00,736824.0611378761,2017,Trans,5,9,1,16257.5,16745.0,-496.64600000000064,-9.14600000000064,False,False,487.5,0.0276365153613784,25.0,subvisual,True,False,False,False,True,True
72173,72173,2017-05-09 01:30:00,736824.0642232511,2017,Trans,5,9,1,12072.5,12807.5,-4681.646000000001,-3946.6460000000006,False,False,735.0,0.0426188559796969,20.010371090585,thin,False,False,False,False,True,True
72174,72174,2017-05-09 01:30:00,736824.0642232511,2017,Trans,5,9,1,14720.0,14892.5,-2034.1460000000009,-1861.6460000000009,False,False,172.5,0.0100023845666635,20.010371090585,subvisual,True,False,False,False,True,True
72175,72175,2017-05-09 01:30:00,736824.0642232511,2017,Trans,5,9,1,16302.5,16850.0,-451.64600000000064,95.85399999999936,False,True,547.5,0.0317466988420191,20.010371090585,thin,False,False,False,False,True,True
72176,72176,2017-05-09 01:35:00,736824.0675688657,2017,Trans,5,9,1,11945.0,12920.0,-4809.146000000001,-3834.1460000000006,False,False,975.0,0.0624260845972587,30.45670995670996,thin,False,False,False,False,True,True
72177,72177,2017-05-09 01:35:00,736824.0675688657,2017,Trans,5,9,1,16325.0,16812.5,-429.14600000000064,58.35399999999936,False,True,487.5,0.0312130422986293,30.45670995670996,thin,False,False,False,False,True,True
72178,72178,2017-05-09 01:40:00,736824.0710054976,2017,Trans,5,9,1,11825.0,12492.5,-4929.146000000001,-4261.646000000001,False,False,667.5,0.018330434790128,25.0,subvisual,True,False,False,False,True,True
72179,72179,2017-05-09 01:40:00,736824.0710054976,2017,Trans,5,9,1,16317.5,16797.5,-436.64600000000064,43.35399999999936,False,True,480.0,0.0131814362535751,25.0,subvisual,True,False,False,False,True,True
72180,72180,2017-05-09 01:45:00,736824.0745203189,2017,Trans,5,9,1,11712.5,12387.5,-5041.646000000001,-4366.646000000001,False,False,675.0,0.0119401130000001,25.0,subvisual,True,False,False,False,True,True
72181,72181,2017-05-09 01:45:00,736824.0745203189,2017,Trans,5,9,1,16272.5,16850.0,-481.64600000000064,95.85399999999936,False,True,577.5,0.0102154300111111,25.0,subvisual,True,False,False,False,True,True
72182,72182,2017-05-09 01:50:00,736824.0780504114,2017,Trans,5,9,1,11712.5,12275.0,-5041.646000000001,-4479.146000000001,False,False,562.5,0.0176511769387585,25.0,subvisual,True,False,False,False,True,True
72183,72183,2017-05-09 01:50:00,736824.0780504114,2017,Trans,5,9,1,16272.5,16662.5,-481.64600000000064,-91.64600000000064,False,False,390.0,0.0122381493442058,25.0,subvisual,True,False,False,False,True,True
72184,72184,2017-05-09 01:55:00,736824.0818055556,2017,Trans,5,9,1,11937.5,12155.0,-4816.646000000001,-4599.146000000001,False,False,217.5,0.0064292669765302,25.0,subvisual,True,False,False,False,True,True
72185,72185,2017-05-09 01:55:00,736824.0818055556,2017,Trans,5,9,1,16152.5,16887.5,-601.6460000000006,133.35399999999936,False,True,735.0,0.0217264884034469,25.0,subvisual,True,False,False,False,True,True
72186,72186,2017-05-09 02:00:00,736824.0851996527,2017,Trans,5,9,2,16220.0,16812.5,-534.1460000000006,58.35399999999936,False,True,592.5,0.015974503227807,25.0,subvisual,True,False,False,False,True,True
72187,72187,2017-05-09 02:05:00,736824.0887258875,2017,Trans,5,9,2,9192.5,9410.0,-7561.646000000001,-7344.146000000001,False,False,217.5,0.003138563814891,25.0,subvisual,True,False,False,False,True,False
72188,72188,2017-05-09 02:05:00,736824.0887258875,2017,Trans,5,9,2,16227.5,16775.0,-526.6460000000006,20.85399999999936,False,True,547.5,0.0079005227064498,25.0,subvisual,True,False,False,False,True,True
72189,72189,2017-05-09 02:10:00,736824.091721965,2017,Trans,5,9,2,8735.0,9312.5,-8019.146000000001,-7441.646000000001,False,False,577.5,0.0055726395883463,25.0,subvisual,True,False,False,False,True,False
72190,72190,2017-05-09 02:10:00,736824.091721965,2017,Trans,5,9,2,16227.5,16745.0,-526.6460000000006,-9.14600000000064,False,False,517.5,0.0049936640467,25.0,subvisual,True,False,False,False,True,True
